Cement ,Blast Furnance Slag,Fly Ash,Water,Limestone Powder,Silica Fume,Quartz Powder,Superplasticizer,Coarse Aggregate ,Fiber,Nano-Silica,Fine Aggregate,Age,Compressive Strength
391,0,0,172,0,0,0,7.04,1010,0,0,827,28,47.3
385,0,0,177,0,0,0,6.93,974,0,0,864,28,42.05
327,0,0,170,0,0,0,4.58,1028,0,0,875,28,33.6
344,0,0,165,0,0,0,5.16,1021,0,0,870,28,35.85
377,0,0,166,0,0,0,5.66,1040,0,0,817,28,42.9
398,0,0,163,0,0,0,6.37,1030,0,0,809,28,45.35
297,0,0,175,0,0,0,3.86,1003,0,0,925,28,27.3
398,0,0,159,0,0,0,6.37,1067,0,0,756,28,51.8
377,0,0,162,0,0,0,5.66,1079,0,0,782,28,48.35
304,0,0,170,0,0,0,4.25,1079,0,0,847,28,35.2
338,0,60,163,0,0,0,7.16,1011,0,0,828,28,42.35
426,0,0,162,0,0,0,7.24,1124,0,0,718,28,58.4
372,0,66,162,0,0,0,7.45,1116,0,0,714,28,57.7
322,0,57,163,0,0,0,6.82,1022,0,0,836,28,53
330,0,58,163,0,0,0,6.21,1054,0,0,795,28,49.85
300,0,75,165,0,0,0,5.63,1042,0,0,818,28,49.15
319,0,56,165,0,0,0,5.63,1042,0,0,818,28,48.65
286,0,51,165,0,0,0,5.06,1014,0,0,864,28,46.1
273,0,48,170,0,0,0,4.49,1015,0,0,864,28,39.65
249,0,44,173,0,0,0,3.81,1004,0,0,890,28,36.05
225,0,151,158,0,0,0,4.512,1105,0,0,821,7,29.5
377,0,195,160,0,0,0,5.652,1084,0,0,785,7,43.2
382,0,95,148,0,0,0,8.586,1144,0,0,731,7,52.1
394,0,99,148,0,0,0,8.874,1134,0,0,725,7,53.1
382,0,0,168,0,0,0,5.73,1110,0,0,740,7,38.4
400,0,0,168,0,0,0,6,1099,0,0,733,7,42.5
345,0,0,162,0,0,0,5.175,1136,0,0,757,7,35.2
314,0,0,160,0,0,0,4.71,1156,0,0,770,7,30.5
300,0,0,165,0,0,0,4.2,1161,0,0,774,7,26.8
274,0,0,170,0,0,0,2.466,1144,0,0,762,7,22.5
384,0,0,168,0,0,0,5.76,1072,0,0,776,7,40.3
400,0,0,168,0,0,0,6,1129,0,0,753,7,45.6
260,0,140,162,0,0,0,5.6,1030,0,0,810,7,23.9
384,0,0,168,0,0,0,5.76,1072,0,0,776,7,40.3
400,0,0,168,0,0,0,6,1129,0,0,753,7,45.6
382,0,0,168,0,0,0,5.73,1110,0,0,740,7,35
400,0,0,168,0,0,0,6,1099,0,0,733,7,37.6
345,0,0,162,0,0,0,4.14,1136,0,0,757,7,34.2
314,0,0,160,0,0,0,3.768,1156,0,0,770,7,28.8
300,0,0,165,0,0,0,3.6,1161,0,0,774,7,23.5
278,0,0,175,0,0,0,3.336,1168,0,0,779,7,19.6
391,0,0,168,0,0,0,5.865,1105,0,0,736,7,38.4
400,0,0,168,0,0,0,6,1129,0,0,753,7,43.6
484,0,0,160,0,0,0,7.26,1084,0,0,722,7,56
391,0,0,168,0,0,0,5.865,1105,0,0,736,7,38.4
400,0,0,168,0,0,0,6,1129,0,0,753,7,43.6
382,0,0,168,0,0,0,5.73,1110,0,0,740,7,35.3
400,0,0,168,0,0,0,6,1099,0,0,733,7,38
345,0,0,162,0,0,0,4.14,1136,0,0,757,7,33.8
314,0,0,160,0,0,0,3.768,1156,0,0,770,7,29.1
300,0,0,165,0,0,0,3.6,1161,0,0,774,7,23.3
278,0,0,175,0,0,0,3.336,1138,0,0,759,7,19.8
391,0,0,168,0,0,0,5.865,1105,0,0,736,7,38.5
400,0,0,168,0,0,0,6,1129,0,0,753,7,43.3
484,0,0,160,0,0,0,7.26,1084,0,0,722,7,55.7
391,0,0,168,0,0,0,5.865,1105,0,0,736,7,38.5
400,0,0,168,0,0,0,6,1129,0,0,753,7,43.3
382,0,0,168,0,0,0,5.73,1091,0,0,759,7,34.6
400,0,0,168,0,0,0,6,1081,0,0,751,7,38.2
345,0,0,162,0,0,0,4.14,1117,0,0,776,7,33.8
314,0,0,160,0,0,0,3.768,1136,0,0,790,7,28.4
300,0,0,165,0,0,0,3.6,1142,0,0,793,7,23.2
278,0,0,175,0,0,0,3.336,1081,0,0,816,7,19.8
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,38
400,0,0,168,0,0,0,6,1110,0,0,772,7,43.4
484,0,0,160,0,0,0,7.26,1084,0,0,722,7,56
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,38
400,0,0,168,0,0,0,6,1110,0,0,772,7,43.4
382,0,0,168,0,0,0,5.73,1091,0,0,759,7,35.5
400,0,0,168,0,0,0,6,1081,0,0,751,7,38.1
345,0,0,162,0,0,0,4.14,1117,0,0,776,7,34.1
314,0,0,160,0,0,0,3.768,1136,0,0,790,7,28.4
300,0,0,165,0,0,0,3.6,1142,0,0,793,7,23.8
278,0,0,175,0,0,0,3.336,1081,0,0,816,7,19.5
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,37.8
400,0,0,168,0,0,0,6,1110,0,0,772,7,43.1
484,0,0,160,0,0,0,7.26,1084,0,0,722,7,56.1
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,37.8
400,0,0,168,0,0,0,6,1110,0,0,772,7,43.1
382,0,0,168,0,0,0,5.73,1091,0,0,759,7,34.6
400,0,0,168,0,0,0,6,1081,0,0,751,7,38
345,0,0,162,0,0,0,4.14,1117,0,0,776,7,34.5
314,0,0,160,0,0,0,3.768,1136,0,0,790,7,28.4
300,0,0,165,0,0,0,3.6,1142,0,0,793,7,23
278,0,0,175,0,0,0,3.336,1081,0,0,816,7,19.3
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,37.6
400,0,0,168,0,0,0,6,1110,0,0,772,7,43
484,0,0,160,0,0,0,7.26,1084,0,0,722,7,56
391,0,0,168,0,0,0,5.865,1086,0,0,755,7,37.6
400,0,0,168,0,0,0,6,1110,0,0,772,7,43
240,0,0,230,0,0,0,0,0,0,0,1580,7,8.5
280,0,0,230,0,0,0,0,0,0,0,1580,7,11.6
340,0,0,240,0,0,0,0,0,0,0,1580,7,14.6
420,0,0,250,0,0,0,0,0,0,0,1580,7,19.8
915,0,0,388,0,0,0,0,0,0,0,915,7,31.5
240,0,0,230,0,0,0,0,0,0,0,1580,7,9.1
280,0,0,230,0,0,0,0,0,0,0,1580,7,11.7
340,0,0,240,0,0,0,0,0,0,0,1580,7,14.8
420,0,0,250,0,0,0,0,0,0,0,1580,7,18.9
915,0,0,388,0,0,0,0,0,0,0,915,7,30.8
240,0,0,230,0,0,0,0,0,0,0,1580,7,8.8
280,0,0,230,0,0,0,0,0,0,0,1580,7,12.2
340,0,0,240,0,0,0,0,0,0,0,1580,7,14.7
420,0,0,250,0,0,0,0,0,0,0,1580,7,17.9
915,0,0,388,0,0,0,0,0,0,0,915,7,30.1
380,0,0,171,0,0,0,4.13,998,0,0,851,7,36.7
360,0,0,166,0,0,0,4.32,1125,0,0,750,7,35.8
260,0,0,164,0,0,0,2.6,1107,0,0,869,7,24.1
289,0,0,165,0,0,0,3.179,1132,0,0,817,7,27.7
324,0,0,162,0,0,0,3.89,1148,0,0,766,7,33.3
390,0,0,160,0,0,0,4.18,1017,0,0,833,7,43.1
410,0,0,168,0,0,0,4.51,1020,0,0,802,7,48.2
455,0,0,241,0,0,0,22.75,802,0,0,802,7,25.6
482,0,0,246,0,0,0,24.1,786,0,0,786,7,29.4
410,0,0,168,0,0,0,4.51,1020,0,0,802,7,49.3
390,0,0,160,0,0,0,4.18,1017,0,0,833,7,39.7
390,0,0,160,0,0,0,4.18,1054,0,0,796,7,40.1
410,0,0,168,0,0,0,4.51,1020,0,0,802,7,49.3
390,0,0,160,0,0,0,4.18,999,0,0,851,7,41.7
390,0,0,160,0,0,0,4.18,999,0,0,851,7,40.8
289,0,0,162,0,0,0,2.89,1132,0,0,817,7,29.5
360,0,0,165,0,0,0,4.68,1087,0,0,788,7,36.6
380,0,0,171,0,0,0,4.94,998,0,0,851,7,36.5
360,0,0,165,0,0,0,3.96,1087,0,0,788,7,38.4
380,0,0,171,0,0,0,5.32,998,0,0,851,7,37.1
482,0,0,246,0,0,0,38.56,786,0,0,786,7,28.6
455,0,0,241,0,0,0,36.4,802,0,0,802,7,25.7
380,0,0,171,0,0,0,5.32,998,0,0,851,7,41.1
410,0,0,168,0,0,0,4.92,1020,0,0,802,7,45.4
222,0,147,155,0,0,0,4.797,1088,0,0,788,7,38
471,0,0,165,0,0,0,7.065,1124,0,0,660,7,46.3
488,0,0,158,0,0,0,7.32,1064,0,0,740,7,49.7
482,0,0,246,0,0,0,38.56,786,0,0,786,7,27.4
455,0,0,241,0,0,0,36.4,802,0,0,802,7,23.7
410,0,0,168,0,0,0,4.92,1020,0,0,802,7,47.2
380,0,0,171,0,0,0,5.32,998,0,0,851,7,38.8
289,0,0,162,0,0,0,2.89,1132,0,0,817,7,26.4
360,0,0,165,0,0,0,4.32,1087,0,0,788,7,35.8
260,0,0,164,0,0,0,2.6,1107,0,0,869,7,23.2
249,0,166,170,0,0,0,7.06,1107,0,0,738,7,36
390,0,0,160,0,0,0,4.18,999,0,0,851,7,38.4
324,0,0,162,0,0,0,3.89,1148,0,0,766,7,28.2
530,0,0,160,0,0,0,8.48,1090,0,0,670,7,54.6
410,0,0,168,0,0,0,4.51,1024,0,0,838,7,48.9
482,0,0,246,0,0,0,38.56,786,0,0,786,7,24.6
455,0,0,241,0,0,0,36.4,802,0,0,802,7,18.9
530,0,0,160,0,0,0,8.48,1090,0,0,670,7,53.8
380,0,0,171,0,0,0,5.32,998,0,0,851,7,32.8
360,0,0,165,0,0,0,4.32,1087,0,0,788,7,32.4
324,0,0,162,0,0,0,3.89,1148,0,0,766,7,27.8
289,0,0,162,0,0,0,2.89,1132,0,0,817,7,22.6
260,0,0,164,0,0,0,2.6,1107,0,0,869,7,17.1
287,0,148,165,0,0,0,5.87,1080,0,0,750,7,30.8
390,0,0,160,0,0,0,4.18,999,0,0,851,7,35.8
410,0,0,168,0,0,0,4.51,1024,0,0,838,7,40.4
490,0,0,158,0,0,0,8.82,1064,0,0,740,7,57.8
490,0,0,158,0,0,0,8.82,1064,0,0,740,7,56.6
490,0,0,160,0,0,0,7.35,1020,0,0,684,7,55.6
530,0,0,165,0,0,0,7.95,1088,0,0,670,7,56.7
490,0,0,160,0,0,0,7.35,1020,0,0,684,7,55.3
530,0,0,165,0,0,0,7.95,1088,0,0,670,7,57.3
324,0,0,162,0,0,0,3.89,1148,0,0,766,7,41.1
289,0,0,165,0,0,0,3.18,1129,0,0,817,7,32.4
360,0,0,165,0,0,0,4.32,1125,0,0,750,7,39.3
380,0,0,171,0,0,0,5.7,998,0,0,851,7,40
277,0,0,164,0,0,0,2.6,1107,0,0,869,7,25.7
455,0,0,241,0,0,0,22.75,802,0,0,802,7,22.8
482,0,0,246,0,0,0,28.2,786,0,0,786,7,28.2
390,0,0,160,0,0,0,4.29,1017,0,0,832,7,47.9
410,0,0,168,0,0,0,4.51,1020,0,0,801,7,46.6
380,0,0,175,0,0,0,5.32,996,0,0,849,7,42.2
355,0,0,174,0,0,0,4.26,1066,0,0,805,7,38.1
320,0,0,173,0,0,0,3.84,1049,0,0,858,7,33.2
280,0,0,174,0,0,0,3.36,1070,0,0,876,7,28.2
252,0,0,174,0,0,0,3.02,1046,0,0,928,7,22.7
360,0,0,173,0,0,0,4.32,1008,0,0,859,7,42.8
410,0,0,164,0,0,0,5.74,1041,0,0,785,7,46.9
252,0,0,179,0,0,0,2.52,1044,0,0,925,7,19.7
280,0,0,179,0,0,0,2.8,1068,0,0,873,7,23.9
320,0,0,173,0,0,0,3.84,1049,0,0,858,7,30.6
355,0,0,174,0,0,0,4.26,1066,0,0,805,7,38.2
380,0,0,175,0,0,0,5.32,996,0,0,849,7,39.7
360,0,0,173,0,0,0,4.32,1027,0,0,840,7,38.9
410,0,0,164,0,0,0,6.15,1041,0,0,785,7,45.3
435,0,0,165,0,0,0,6.09,1026,0,0,774,7,43.6
495,0,0,158,0,0,0,6.93,1060,0,0,737,7,53.8
456,0,0,232,0,0,0,31.92,806,0,0,806,7,23.6
482,0,0,236,0,0,0,33.74,791,0,0,791,7,28.6
455,0,0,237,0,0,0,22.75,804,0,0,804,7,23.8
482,0,0,240,0,0,0,24.1,789,0,0,789,7,30.2
385,0,0,156,0,0,0,5.78,1184,0,0,725,7,5.7
370,0,0,156,0,0,0,5.29,1193,0,0,731,7,5.6
345,0,0,155,0,0,0,4.485,1189,0,0,761,7,4.9
400,0,0,160,0,0,0,5.2,1040,0,0,850,7,37.1
213,0,0,147,0,0,0,2.77,1122,0,0,918,7,15.5
280,0,0,147,0,0,0,3.64,1084,0,0,888,7,26.4
410,0,0,160,0,0,0,5.33,1043,0,0,787,7,4.3
280,0,0,150,0,0,0,3.64,1100,0,0,900,7,25.1
320,0,0,147,0,0,0,4.16,1091,0,0,892,7,33.3
280,0,0,150,0,0,0,3.64,1120,0,0,880,7,28.1
345,0,0,145,0,0,0,4.48,1117,0,0,834,7,41.7
250,0,0,143,0,0,0,3.25,1140,0,0,860,7,21.3
390,0,0,156,0,0,0,4.68,1048,0,0,857,7,38.2
374,0,0,278,0,0,0,0,0,0,0,1710,7,20.8
320,0,0,275,0,0,0,0,0,0,0,1710,7,15.7
916,0,0,317,0,0,0,11,0,0,0,916,7,31.1
269,0,0,267,0,0,0,0,0,0,0,1710,7,5.3
340,0,0,271,0,0,0,0,0,0,0,1710,7,11.2
305,0,0,269,0,0,0,0,0,0,0,1710,7,7.7
628,0,0,302,0,0,0,5,0,0,0,1016,7,20.2
380,0,0,167,0,0,0,5.7,1047,0,0,790,7,31.4
413,0,0,165,0,0,0,6.2,1090,0,0,726,7,40.9
393,0,0,165,0,0,0,5.9,1071,0,0,775,7,35.7
302,0,0,166,0,0,0,3.02,1035,0,0,882,7,17.1
319,0,0,166,0,0,0,3.83,1055,0,0,865,7,21.8
341,0,0,167,0,0,0,4.09,1063,0,0,835,7,26.5
365,0,0,168,0,0,0,4.09,1068,0,0,805,7,30.7
360,0,0,169,0,0,0,4.32,1070,0,0,807,7,30.5
376,0,0,158,0,0,0,4.89,1086,0,0,786,7,36
317,0,0,165,0,0,0,3.8,1058,0,0,866,7,21.3
386,0,0,162,0,0,0,4.63,1076,0,0,780,7,36.2
476,0,0,162,0,0,0,7.14,1077,0,0,688,7,51.5
252,0,0,164,0,0,0,2.52,1050,0,0,931,7,12.4
457,0,0,215,0,0,0,27.42,751,0,0,937,7,27.4
307,0,0,215,0,0,0,0,1070,0,0,808,7,21.8
307,0,0,215,0,0,0,0,1070,0,0,808,7,22
234,0,41,176,0,0,0,6.05,1091,0,0,858,7,16.9
249,0,44,176,0,0,0,6.45,1081,0,0,850,7,18.9
287,0,51,176,0,0,0,7.44,1056,0,0,830,7,26.7
332,0,59,176,0,0,0,8.99,1026,0,0,807,7,32.5
340,0,60,176,0,0,0,9.2,1031,0,0,843,7,33.5
249,0,0,184,0,0,0,5.478,1211,0,0,846,7,18.5
275,0,0,184,0,0,0,6.05,1106,0,0,835,7,22.9
320,0,0,176,0,0,0,7.04,1085,0,0,819,7,28.5
359,0,0,176,0,0,0,8.257,1063,0,0,802,7,33.7
391,0,0,176,0,0,0,8.993,1017,0,0,866,7,34.5
214,0,0,184,0,0,0,4.708,1141,0,0,861,7,12.2
354,0,0,184,0,0,0,7.788,1061,0,0,801,7,23.2
479,0,0,158,0,0,0,13.891,1070,0,0,743,7,52.2
354,0,0,158,0,0,0,12.731,1093,0,0,760,7,42.5
431,0,0,110,0,0,0,12.499,1184,0,0,725,7,5.01
280,0,0,156,0,0,0,2.5,1100,0,0,864,7,16
380,0,0,160,0,0,0,5.7,1023,0,0,837,7,33.9
330,0,0,155,0,0,0,3.96,1072,0,0,843,7,27.7
300,0,0,160,0,0,0,3,1087,0,0,853,7,22
360,0,0,150,0,0,0,4.68,1058,0,0,832,7,34.5
395,0,0,158,0,0,0,6.32,1053,0,0,794,7,37.3
230,0,0,243,0,0,0,0,0,0,0,1607,7,8.8
260,0,0,250,0,0,0,0,0,0,0,1609,7,14.4
280,0,0,171,0,0,0,1.54,1042,0,0,887,7,18.1
323,0,0,168,0,0,0,2.1,1050,0,0,859,7,24.6
350,0,0,168,0,0,0,2.625,1046,0,0,856,7,28.3
384,0,0,169,0,0,0,3.456,1032,0,0,845,7,33.4
384,0,0,169,0,0,0,3.456,1032,0,0,845,7,33.4
383,0,0,180,0,0,0,3.447,1008,0,0,859,7,32.8
431,0,0,168,0,0,0,4.31,1068,0,0,773,7,44.2
431,0,0,168,0,0,0,4.31,1068,0,0,773,7,43.6
475,0,0,152,0,0,0,5.7,1112,0,0,711,7,54.9
230,0,0,145,0,0,0,2.3,987,0,0,988,7,19.8
260,0,0,156,0,0,0,3.12,1006,0,0,938,7,24.2
300,0,0,159,0,0,0,3.6,1037,0,0,884,7,25.2
340,0,0,170,0,0,0,4.08,1020,0,0,869,7,32.2
360,0,0,162,0,0,0,5.4,995,0,0,883,7,30.9
380,0,0,152,0,0,0,4.94,1108,0,0,770,7,34.2
400,0,0,156,0,0,0,6,1094,0,0,760,7,41.2
400,0,0,156,0,0,0,6,1094,0,0,760,7,42.1
480,0,0,158,0,0,0,7.2,1093,0,0,699,7,51.4
470,0,22.5,214,0,0,0,6.5,809,0,0,877,7,11
490,0,23,220,0,0,0,6.7,816,0,0,884,7,11
247,0,0,158,0,0,0,3.71,1051,0,0,894,7,21
267,0,0,160,0,0,0,4.01,1038,0,0,885,7,22.1
300,0,0,159,0,0,0,4.5,1076,0,0,845,7,27.2
340,0,0,170,0,0,0,4.76,1058,0,0,832,7,32.4
360,0,0,162,0,0,0,6.48,1070,0,0,808,7,36.9
380,0,0,138,0,0,0,5.32,1121,0,0,771,7,35.8
400,0,0,156,0,0,0,6.8,1094,0,0,760,7,49.5
400,0,0,156,0,0,0,7.2,1094,0,0,760,7,50.1
490,0,23,220,0,0,0,4.9,884,0,0,816,7,12.3
470,0,22.5,214,0,0,0,5.17,877,0,0,809,7,10.2
480,0,0,144,0,0,0,7.68,1059,0,0,767,7,48.8
460,0,0,138,0,0,0,7.38,1074,0,0,778,7,52.6
292,0,0,175,0,0,0,3.212,1055,0,0,898,7,20.9
314,0,0,160,0,0,0,4.71,1076,0,0,880,7,28.7
360,0,0,151,0,0,0,5.4,1107,0,0,802,7,38.1
390,0,0,160,0,0,0,6.24,1028,0,0,842,7,38.5
388,0,0,155,0,0,0,5.82,1089,0,0,788,7,42.6
415,0,0,162,0,0,0,6.22,1051,0,0,792,7,42.3
433,0,0,156,0,0,0,6.93,1080,0,0,751,7,48.1
277,0,0,180,0,0,0,2.77,1080,0,0,883,7,19.1
286,0,95,160,0,0,0,5.72,1041,0,0,818,7,38.5
292,0,0,175,0,0,0,3.212,1055,0,0,898,7,21.3
314,0,0,160,0,0,0,4.71,1076,0,0,880,7,28.6
360,0,0,151,0,0,0,5.4,1107,0,0,802,7,38.9
390,0,0,160,0,0,0,6.24,1028,0,0,842,7,38.8
388,0,0,155,0,0,0,5.82,1089,0,0,788,7,42.6
415,0,0,162,0,0,0,6.22,1051,0,0,792,7,43.9
277,0,0,180,0,0,0,2.77,1080,0,0,883,7,19.8
286,0,95,160,0,0,0,5.72,1041,0,0,818,7,38.7
433,0,0,156,0,0,0,6.93,1080,0,0,751,7,48.8
206,0,137,160,0,0,0,5.14,1106,0,0,800,7,23.4
255,0,137,155,0,0,0,6.27,1117,0,0,776,7,33.6
438,0,0,162,0,0,0,7.01,1056,0,0,764,7,45.9
438,0,0,162,0,0,0,7.01,1056,0,0,764,7,46.4
235,0,0,160,0,0,0,0,1095,0,0,860,7,15.9
250,0,0,160,0,0,0,3,1087,0,0,854,7,15.9
306,0,0,170,0,0,0,3.672,1129,0,0,753,7,28.4
359,0,0,158,0,0,0,4.308,1167,0,0,716,7,37.3
381,0,0,160,0,0,0,4.953,1097,0,0,762,7,38.1
372,0,0,160,0,0,0,4.464,1121,0,0,747,7,41.5
386,0,0,166,0,0,0,4.632,1090,0,0,758,7,40.4
420,0,0,168,0,0,0,5.04,1069,0,0,743,7,43.1
494,0,0,158,0,0,0,7.904,1141,0,0,670,7,59.8
330,0,0,165,0,0,0,3.96,1113,0,0,742,7,33.5
330,0,0,165,0,0,0,3.96,1113,0,0,742,7,33.5
235,0,0,160,0,0,0,0,1095,0,0,860,7,15.9
250,0,0,160,0,0,0,3,1087,0,0,854,7,20.1
306,0,0,170,0,0,0,3.672,1129,0,0,753,7,28.1
359,0,0,158,0,0,0,4.308,1167,0,0,716,7,37.3
381,0,0,160,0,0,0,4.953,1097,0,0,762,7,37.8
372,0,0,160,0,0,0,4.464,1121,0,0,747,7,41.2
386,0,0,166,0,0,0,4.632,1090,0,0,758,7,40.8
420,0,0,168,0,0,0,5.04,1069,0,0,743,7,42.8
494,0,0,158,0,0,0,7.904,1141,0,0,670,7,58.7
330,0,0,165,0,0,0,3.96,1113,0,0,742,7,33.5
235,0,0,160,0,0,0,0,1095,0,0,860,7,15.8
250,0,0,160,0,0,0,3,1087,0,0,854,7,20.1
306,0,0,170,0,0,0,3.672,1129,0,0,753,7,28.4
359,0,0,158,0,0,0,4.308,1167,0,0,716,7,37.5
381,0,0,160,0,0,0,4.953,1097,0,0,762,7,38.6
372,0,0,160,0,0,0,4.464,1121,0,0,747,7,39.9
386,0,0,166,0,0,0,4.632,1090,0,0,758,7,40.8
420,0,0,168,0,0,0,5.04,1069,0,0,743,7,43.4
494,0,0,158,0,0,0,7.904,1141,0,0,670,7,59.9
485,0,0,158,0,0,0,7.76,1120,0,0,687,7,60.1
386,0,0,170,0,0,0,4.63,1014,0,0,830,7,43.4
362,0,0,163,0,0,0,4.34,1069,0,0,806,7,40.4
324,0,0,165,0,0,0,3.89,1070,0,0,841,7,35.4
298,0,0,170,0,0,0,2.98,1054,0,0,828,7,29.6
266,0,0,170,0,0,0,2.66,1072,0,0,842,7,23
397,0,0,155,0,0,0,4.76,1035,0,0,813,7,41.2
389,0,0,175,0,0,0,5.446,991,0,0,845,7,35.3
402,0,0,165,0,0,0,5.628,1046,0,0,788,7,39.7
278,0,0,175,0,0,0,3.614,1110,0,0,837,7,18.1
304,0,0,170,0,0,0,3.952,1398,0,0,828,7,23.9
324,0,0,175,0,0,0,4.212,1084,0,0,817,7,27.4
425,0,0,170,0,0,0,5.95,1029,0,0,774,7,44.5
386,0,0,170,0,0,0,5.018,1051,0,0,793,7,35.7
391,0,0,180,0,0,0,5.474,988,0,0,841,7,37.5
405,0,0,170,0,0,0,5.67,1040,0,0,785,7,39
494,0,0,163,0,0,0,7.41,1130,0,0,663,7,57.4
389,0,0,175,0,0,0,5.835,972,0,0,863,7,36.8
400,0,0,164,0,0,0,5.2,1028,0,0,808,7,42.4
421,0,0,160,0,0,0,5.473,1020,0,0,800,7,46.2
497,0,0,164,0,0,0,7.455,1127,0,0,662,7,56.7
382,0,0,168,0,0,0,4.966,1132,0,0,814,7,39.7
329,0,0,168,0,0,0,3.948,1066,0,0,837,7,30.8
304,0,0,170,0,0,0,3.648,1080,0,0,847,7,28
278,0,0,175,0,0,0,3.336,1090,0,0,857,7,25
491,0,0,157,0,0,0,7.365,1134,0,0,667,7,62.2
419,0,0,151,0,0,0,5.028,1116,0,0,714,7,56.3
405,0,0,154,0,0,0,4.86,1123,0,0,718,7,46.7
386,0,0,170,0,0,0,4.632,1088,0,0,756,7,44.7
376,0,0,154,0,0,0,4.136,1140,0,0,729,7,41.8
337,0,0,155,0,0,0,3.37,1164,0,0,744,7,39.2
302,0,0,157,0,0,0,3.02,1164,0,0,776,7,32.2
276,0,0,160,0,0,0,2.76,1129,0,0,785,7,27.4
491,0,0,157,0,0,0,7.365,1081,0,0,721,7,59.1
424,0,0,157,0,0,0,5.512,1037,0,0,782,7,47.3
302,0,0,157,0,0,0,3.624,1106,0,0,835,7,27.5
276,0,0,160,0,0,0,3.312,1120,0,0,845,7,21.6
337,0,0,155,0,0,0,4.044,1088,0,0,820,7,32.2
369,0,0,155,0,0,0,4.428,1069,0,0,807,7,38.6
386,0,0,170,0,0,0,4.632,1014,0,0,830,7,42.8
405,0,0,154,0,0,0,5.265,1049,0,0,792,7,45.9
485,0,0,160,0,0,0,7.76,1119,0,0,686,7,60.4
485,0,0,160,0,0,0,7.275,1119,0,0,686,7,61.2
422,0,0,156,0,0,0,5.486,1130,0,0,686,7,6.43
485,0,0,160,0,0,0,7.275,1119,0,0,686,7,59.3
485,0,0,160,0,0,0,8.73,1101,0,0,704,7,60.2
379,0,0,144,0,0,0,5.685,995,0,0,882,7,24.2
278,0,0,161,0,0,0,3.336,1118,0,0,843,7,21.7
310,0,0,161,0,0,0,3.72,1100,0,0,829,7,27
346,0,0,159,0,0,0,4.152,1080,0,0,815,7,33.2
383,0,0,161,0,0,0,4.569,1058,0,0,798,7,37.9
424,0,0,157,0,0,0,5.512,1056,0,0,764,7,47
271,0,0,160,0,0,0,2.981,1094,0,0,825,7,25.3
296,0,0,160,0,0,0,3.552,1108,0,0,836,7,30.9
330,0,0,162,0,0,0,3.96,1068,0,0,840,7,37.3
353,0,0,166,0,0,0,4.236,1053,0,0,828,7,32.1
382,0,0,168,0,0,0,5.73,1036,0,0,814,7,42
386,0,0,170,0,0,0,5.018,1060,0,0,834,7,41
479,0,0,225,0,0,0,38.32,823,0,0,823,7,30.4
382,0,0,168,0,0,0,8.79,1110,0,0,740,7,40.3
398,0,0,167,0,0,0,9.15,1131,0,0,754,7,44
388,0,0,167,0,0,0,7.76,1061,0,0,834,7,43.8
490,0,0,250,0,0,0,39.2,805,0,0,805,7,33.5
353,0,0,166,0,0,0,6.35,1053,0,0,828,7,38.4
331,0,0,162,0,0,0,5.3,1087,0,0,820,7,33.4
296,0,0,160,0,0,0,4.14,1108,0,0,836,7,27.1
271,0,0,160,0,0,0,3.25,1094,0,0,825,7,22.2
391,0,0,168,0,0,0,7.82,1029,0,0,842,7,38.4
388,0,0,167,0,0,0,5.82,1078,0,0,847,7,43.8
398,0,0,167,0,0,0,5.97,1020,0,0,835,7,44.3
428,0,0,167,0,0,0,6.42,1037,0,0,814,7,48.5
490,0,0,250,0,0,0,39.2,805,0,0,805,7,34.7
499,0,0,166,0,0,0,6.74,1028,0,0,807,7,48.3
361,0,0,166,0,0,0,4.33,1049,0,0,824,7,38.6
331,0,0,162,0,0,0,3.97,1087,0,0,820,7,33.6
296,0,0,160,0,0,0,3.55,1108,0,0,836,7,27.1
271,0,0,160,0,0,0,3.25,1094,0,0,825,7,22.1
494,0,0,163,0,0,0,7.41,1130,0,0,663,7,62.5
494,0,0,163,0,0,0,7.41,1058,0,0,735,7,59.4
451,0,0,167,0,0,0,6.76,1026,0,0,806,7,50.3
439,0,0,167,0,0,0,6.58,1033,0,0,811,7,48.6
407,0,0,167,0,0,0,6.1,1051,0,0,825,7,45.4
398,0,0,167,0,0,0,5.97,1056,0,0,829,7,43.4
391,0,0,168,0,0,0,5.86,1031,0,0,810,7,40.5
369,0,0,166,0,0,0,4.43,1044,0,0,821,7,38.6
338,0,0,162,0,0,0,4.06,1083,0,0,817,7,33.9
312,0,0,162,0,0,0,3.74,1098,0,0,828,7,26.8
284,0,0,162,0,0,0,3.41,1085,0,0,819,7,21.5
310,0,0,270,0,0,0,0,0,0,0,1588,7,7.8
360,0,0,270,0,0,0,0,0,0,0,1588,7,9.9
806,0,0,476,0,0,0,0,0,0,0,918,7,30.5
240,0,0,221,0,0,0,0,0,0,0,1605,7,9.5
280,0,0,230,0,0,0,0,0,0,0,1605,7,12
325,0,0,244,0,0,0,0,0,0,0,1605,7,15.8
402,0,0,265,0,0,0,0,0,0,0,1533,7,22.5
